ensg_id,gene_symbol,leiden-nt,leiden-esm3,mmidas-joint,nt-umap-0,nt-umap-1,aa-umap-0,aa-umap-1
ENSMUSG00000033065.15,Pfkm,8,8,0,10.463789,-0.01147882,8.45063,7.256702
ENSMUSG00000044475.15,Ascc1,2,13,1,8.900781,0.8653116,7.3879495,5.098186
ENSMUSG00000034209.5,Rasl10a,2,18,-1,8.340119,2.782196,3.8064027,5.4888554
ENSMUSG00000049217.5,Or6c3,10,44,4,7.6630526,-0.7420101,-3.718741,5.21736
ENSMUSG00000058523.3,Mup5,0,7,2,6.567218,3.1990669,7.5953298,9.837201
ENSMUSG00000024867.15,Pip5k1b,5,13,1,12.884424,2.328231,6.282296,4.53642
ENSMUSG00000020282.19,Rhbdf1,14,2,-1,9.335246,-10.374572,8.7066965,2.327652
ENSMUSG00000004937.7,Sgta,7,29,1,12.7938385,2.6376882,5.763375,3.7501957
ENSMUSG00000031990.16,Jam3,8,5,10,10.813543,-1.3436604,4.803437,12.2126255
ENSMUSG00000058248.13,Kcnh1,11,41,0,14.4709015,0.06762873,11.448812,5.410991
ENSMUSG00000044080.10,S100a1,0,37,2,7.899583,5.030932,3.1240015,3.8250377
ENSMUSG00000034771.16,Tle2,8,43,12,10.496645,0.5185544,2.2448957,1.9702245
ENSMUSG00000048429.11,Timm29,11,1,0,13.338566,-1.6698952,10.401019,-0.9318705
ENSMUSG00000027806.10,Tsc22d2,11,6,3,15.772772,2.1880364,6.9555717,-1.8303429
ENSMUSG00000029267.18,Mtf2,11,12,1,13.488231,0.7940686,7.3784084,0.3680904
ENSMUSG00000060098.12,Prmt7,5,8,0,12.685954,0.7932915,8.142145,5.7058
ENSMUSG00000078896.12,Zfp965,0,38,20,5.908567,2.5468285,8.509358,-7.7182674
ENSMUSG00000024525.8,Impa2,11,8,0,15.399287,-1.5957633,8.430078,7.123917
ENSMUSG00000061742.13,Slc22a12,2,3,9,8.732041,1.0488249,14.075468,4.907424
ENSMUSG00000039990.17,Edrf1,8,13,1,11.919191,-0.8453941,6.0662065,2.0493948
ENSMUSG00000096593.4,Vmn2r54,10,51,21,7.7756543,-1.5055909,13.72301,8.608714
ENSMUSG00000063428.9,Ddo,7,8,0,10.740552,1.4973019,8.936123,7.188987
ENSMUSG00000029784.14,Ssmem1,0,1,2,7.3422008,4.2826667,9.923564,-1.5672156
ENSMUSG00000037216.6,Lipt1,5,8,0,9.332047,4.9857335,8.014763,7.473902
ENSMUSG00000078622.9,Ccdc47,11,29,1,13.510729,-0.5189956,7.415606,3.5185463
ENSMUSG00000036123.9,Slc9a3,2,3,9,9.665614,0.6403718,12.104419,4.0396695
ENSMUSG00000030822.16,Prr14,5,6,3,10.112258,3.8845081,7.9280515,-2.932509
ENSMUSG00000053644.14,Aldh7a1,5,8,0,10.433307,3.78876,9.457466,8.597589
ENSMUSG00000005718.9,Tfap4,8,40,3,11.585718,-0.09204006,3.9560397,-3.701294
ENSMUSG00000042608.16,Stk40,11,25,8,15.492787,-1.7079585,9.698852,4.443879
ENSMUSG00000116564.2,Riok2,2,25,1,7.5947404,1.7754042,9.775504,4.5918074
ENSMUSG00000049800.14,Sertad2,11,6,-1,13.239051,1.2054744,8.606951,-2.5705874
ENSMUSG00000022665.16,Ccdc80,8,6,1,9.670042,-0.8496897,7.202625,0.8550875
ENSMUSG00000022322.9,Shcbp1,7,6,1,10.852402,3.7992742,8.469558,0.97019386
ENSMUSG00000003452.16,Bicd1,7,34,22,12.523304,4.600741,8.037359,-5.1142607
ENSMUSG00000041644.15,Slc5a12,8,3,9,10.439513,-0.14610225,13.087933,5.0474753
ENSMUSG00000045107.6,Saysd1,7,1,2,14.542288,2.672513,10.11361,-0.5935893
ENSMUSG00000020932.15,Gfap,7,54,22,14.404339,3.4433718,11.741733,-6.5890503
ENSMUSG00000037686.7,Aspg,14,9,0,10.565574,-5.537614,7.4526386,6.696929
ENSMUSG00000029389.18,Ddx55,7,21,15,12.992827,4.398866,5.4789815,5.474692
ENSMUSG00000021377.16,Dek,7,6,3,12.254847,1.1534549,7.5385156,-0.2797033
ENSMUSG00000109718.2,Trim61,5,12,1,9.563409,3.9430666,9.408353,2.7168818
ENSMUSG00000044216.8,Kcnj4,7,41,0,10.661394,1.0805007,12.3937025,6.6931653
ENSMUSG00000001420.14,Tmem79,2,2,-1,8.943758,0.8302861,11.125058,1.2668489
ENSMUSG00000025077.15,Dclre1a,11,13,3,11.959053,1.2371242,6.36995,3.5119543
ENSMUSG00000026176.14,Ctdsp1,11,8,1,14.01621,-0.8218808,9.401744,6.8782654
ENSMUSG00000025203.7,Scd2,8,2,0,12.499358,-0.45003775,10.788586,5.423543
ENSMUSG00000044768.17,Macir,11,6,-1,15.331399,-0.75257224,10.01191,-2.6429157
ENSMUSG00000013353.11,Siglecl2,8,5,0,10.847694,0.2462056,5.2365694,10.430385
ENSMUSG00000028794.14,A3galt2,8,17,0,9.658195,-1.6165797,5.147136,6.9813194
ENSMUSG00000003847.17,Nfat5,11,31,3,14.939626,-1.2952154,6.664863,-0.54201084
ENSMUSG00000005131.5,4930550C14Rik,2,1,1,7.790471,3.9640706,10.005219,-1.0590856
ENSMUSG00000053729.5,Spinkl,0,11,11,5.4616857,3.775846,2.3331578,9.52261
ENSMUSG00000029461.18,Fam168a,5,6,-1,9.273096,2.87977,7.895,-2.0287185
ENSMUSG00000103766.6,Gm38392,5,2,-1,8.071074,4.8109894,11.490937,5.5126586
ENSMUSG00000073422.12,Hsd17b8,8,8,0,11.58721,-0.024447195,9.65635,7.3697815
ENSMUSG00000038199.13,Iqca1l,7,13,1,12.406869,3.8139699,6.308713,3.9887311
ENSMUSG00000078348.5,Sf3b5,10,1,-1,7.737475,-0.6488273,10.977171,-1.6123337
ENSMUSG00000060583.5,Or8b35,0,44,4,5.2185426,3.7010548,-4.4301558,4.743071
ENSMUSG00000029659.17,Medag,11,1,-1,13.349145,0.80789036,9.838148,-0.7285397
ENSMUSG00000121603.1,,0,1,2,4.2797675,5.75755,12.074344,-2.8577492
ENSMUSG00000053702.17,Nebl,8,6,3,9.426289,-2.0804236,7.497128,-0.7935959
ENSMUSG00000042677.8,Zc3h12a,7,13,1,11.020855,3.2145627,6.846927,1.9158343
ENSMUSG00000060827.3,Or4s2b,0,44,4,4.8490424,3.601376,-4.3795023,6.5275497
ENSMUSG00000092310.4,Gm20509,14,6,1,10.264499,-5.677573,8.164961,-1.1814033
ENSMUSG00000028974.14,Dffa,12,6,1,15.02534,-3.2066395,8.194274,-0.9353091
ENSMUSG00000050079.11,Rspry1,5,7,-1,11.650071,2.4738178,6.9581714,2.9911766
ENSMUSG00000055128.16,Cgrrf1,5,6,-1,9.686619,3.7306051,8.73725,0.19852719
ENSMUSG00000096901.8,Gm3029,0,34,23,7.272295,5.098137,10.538142,-5.084566
ENSMUSG00000033170.15,Card10,11,34,1,13.030593,0.97722244,7.159563,-2.0013127
ENSMUSG00000030697.8,Ppp4c,11,8,1,14.406845,0.7559306,8.359149,8.422724
ENSMUSG00000059834.13,Sclt1,2,34,22,11.094945,1.7412096,8.24683,-5.5833206
ENSMUSG00000030895.10,Hpx,2,7,0,6.2915525,2.8094523,4.6948633,8.4301405
ENSMUSG00000028008.11,Asic5,2,7,0,8.235591,2.9314806,5.9531255,7.9548044
ENSMUSG00000078879.11,Zfp973,15,38,20,8.137771,0.18937601,8.564817,-7.639274
ENSMUSG00000078974.11,Sec61g,0,2,2,5.5220275,4.1467123,10.7493725,1.9830455
ENSMUSG00000007589.10,Tinf2,2,6,1,9.185969,3.1240451,8.622032,-2.13906
ENSMUSG00000026427.17,Eif2d,2,29,1,10.1133585,1.2270148,7.137005,5.049892
ENSMUSG00000025817.14,Nudt5,11,8,1,14.347508,-0.9490974,9.721028,7.13335
ENSMUSG00000028672.14,Hmgcl,0,8,0,7.635369,4.9917164,9.570643,8.256051
ENSMUSG00000107392.3,Pramel35,10,35,-1,8.869542,-0.09243072,1.124798,4.411366
ENSMUSG00000016758.5,Bik,5,1,2,10.063975,3.6790738,11.37967,-1.7716713
ENSMUSG00000026807.9,Ak8,14,8,0,10.804473,-2.680486,7.044566,6.0525923
ENSMUSG00000031997.10,Trpc6,11,41,0,13.24941,0.4871365,11.379652,4.651946
ENSMUSG00000044367.8,Slc16a13,2,3,9,10.0787525,0.58302015,13.774233,3.9535937
ENSMUSG00000025132.14,Arhgdia,11,7,-1,12.92212,1.0792708,6.7834997,5.7142057
ENSMUSG00000062426.3,Or14a258,0,44,4,5.648471,3.7316058,-5.0957837,7.1442943
ENSMUSG00000029821.16,Gsdme,2,1,1,8.035387,1.1964401,9.2064905,-0.32188067
ENSMUSG00000090112.9,Shprh,7,21,6,13.181721,2.2078707,5.7144094,3.399886
ENSMUSG00000021831.10,Ero1a,7,1,0,13.968915,2.3065834,9.228144,-0.080315776
ENSMUSG00000038520.16,Tbc1d17,7,13,1,11.495046,2.3571203,6.1665177,2.9336858
ENSMUSG00000079247.3,Cwc22rt6,19,33,-1,-1.3904368,2.3100505,3.70034,2.429506
ENSMUSG00000029752.13,Asns,5,8,0,9.361204,3.711751,8.440135,7.325503
ENSMUSG00000048478.8,Spata33,11,1,2,14.888859,0.16500525,10.2379465,-2.8540425
ENSMUSG00000027518.4,Cimip1,0,1,2,6.120799,5.004649,10.395141,-1.7562983
ENSMUSG00000118578.2,1700014B07Rik,0,1,2,6.7663994,4.52199,11.143946,-3.6639977
ENSMUSG00000056271.14,Lman1l,5,7,0,8.926139,4.1171446,4.7947607,9.83371
ENSMUSG00000029438.10,Bcl7a,11,6,3,15.981386,-0.79615617,8.562877,-1.7281213
ENSMUSG00000066268.7,Or51a5,0,53,4,5.8603597,3.8463717,-9.095996,1.0058215
ENSMUSG00000026828.12,Galnt5,8,17,0,11.838527,-0.33022556,4.882786,7.138025
ENSMUSG00000079262.4,Slco1a6,2,3,-1,8.750595,1.094618,3.7340515,-1.0619007
ENSMUSG00000034584.4,Exph5,2,6,3,10.059482,1.4122834,6.9612007,-2.6793568
ENSMUSG00000022766.15,Serpind1,2,52,0,8.939296,0.85372764,8.888054,11.361647
ENSMUSG00000020680.16,Taf15,11,36,13,13.996834,0.34514192,9.715676,1.6005843
ENSMUSG00000067010.5,Vmn2r10,10,51,21,6.6144977,-1.6613786,0.06249265,-8.193764
ENSMUSG00000047804.16,Akap10,5,6,1,12.52298,1.3119731,7.0408726,0.4088944
ENSMUSG00000049516.10,Spty2d1,11,6,3,15.11336,-0.58106107,8.151547,-1.5974842
ENSMUSG00000022414.9,Tab1,11,8,1,12.832291,-1.7653642,7.344516,5.0833545
ENSMUSG00000075115.4,Or4a67,10,44,4,6.5244513,-1.471846,-4.7529316,6.9992037
ENSMUSG00000106350.3,Kif19b,8,18,15,10.3434,-0.91689473,3.8526285,4.678222
ENSMUSG00000002820.7,Atg4d,11,9,0,14.882546,-0.40512586,6.4666405,5.6486073
ENSMUSG00000000318.17,Clec10a,2,49,0,9.069138,1.4630501,2.5983062,11.327674
ENSMUSG00000021725.10,Parp8,7,13,1,12.880432,3.3553019,7.043631,2.3394256
ENSMUSG00000007610.17,Gtpbp3,2,18,0,9.124165,1.2946249,6.7567368,6.0660825
ENSMUSG00000053769.6,Lysmd1,12,23,1,14.901893,-3.1226203,7.340268,0.7620737
ENSMUSG00000036180.16,Gatad2a,11,6,3,12.413905,0.33720034,7.2684712,-1.3883731
ENSMUSG00000042626.14,Shc1,8,23,1,9.458249,0.01780228,6.1929154,0.73494697
ENSMUSG00000037762.7,Slc16a9,8,3,9,11.78667,-1.4083452,13.499831,3.9876268
ENSMUSG00000028343.11,Erp44,11,24,0,12.749008,1.0970912,8.147404,4.7681055
ENSMUSG00000060787.10,Or4d1,10,44,4,8.5702505,-1.3977801,-4.9847956,6.3464594
ENSMUSG00000022829.15,Stxbp5l,11,43,12,12.675675,-0.23184161,2.571725,2.0499508
ENSMUSG00000024292.16,Cyp4f14,2,27,0,8.828079,1.0143378,8.354512,9.150901
ENSMUSG00000050747.15,Trim15,2,12,1,8.163239,1.2281042,9.051576,2.2244322
ENSMUSG00000076750.8,Trgv3,0,15,7,4.058965,5.2694454,6.515332,14.5865755
ENSMUSG00000039878.14,Slc39a5,2,3,-1,8.657254,1.8028933,12.493379,3.763933
ENSMUSG00000020745.16,Pafah1b1,8,43,12,11.997409,0.096735075,1.3474388,2.8125362
ENSMUSG00000024519.7,Cplx4,2,6,2,10.128094,0.64183784,9.579588,-0.4520163
ENSMUSG00000039770.7,Ypel5,11,8,2,14.21208,0.6449261,8.98073,7.0951004
ENSMUSG00000050641.8,BC048562,0,1,2,4.4780965,4.5894413,11.698684,-3.4859993
ENSMUSG00000027180.13,Fbxo3,11,13,1,15.17164,-1.6263882,7.105005,3.981261
ENSMUSG00000049517.9,Rps23,0,29,2,6.3577347,3.381102,9.383126,5.838202
ENSMUSG00000015377.11,Dennd6b,11,13,1,15.101112,0.30611274,6.608362,3.1934457
ENSMUSG00000074899.7,Sptbn5,7,34,6,12.413584,4.7692,4.442706,2.1781795
ENSMUSG00000032329.5,Hmg20a,7,29,1,13.2617445,2.5510464,6.700215,-0.19733566
ENSMUSG00000033987.18,Dnah17,8,34,6,10.274357,-2.1392534,3.8298535,-0.07592194
ENSMUSG00000051316.9,Taf7,11,6,1,15.616336,-1.7342672,8.2566595,-0.4162734
ENSMUSG00000076870.3,Trdj1,0,16,26,4.8054857,5.818226,11.118262,-9.222954
ENSMUSG00000037196.7,Pacrg,5,33,1,9.672516,3.7745924,4.7330003,1.9213784
ENSMUSG00000034918.9,Cdhr2,14,22,25,10.011034,-7.4157834,10.890477,14.817991
ENSMUSG00000024068.9,Spast,11,21,15,14.498638,0.12793645,5.651787,5.2164273
ENSMUSG00000020280.13,Pus10,2,8,1,10.493308,2.9844205,7.565711,6.069822
ENSMUSG00000036721.15,Zscan12,15,38,19,12.43667,-2.3302946,6.5623426,-6.269486
ENSMUSG00000069895.5,Atxn1l,11,6,3,13.767568,2.4379072,7.474473,-1.2468302
ENSMUSG00000031078.16,Cttn,5,23,3,9.677688,3.7634947,5.7827063,0.70458335
ENSMUSG00000038168.6,P3h2,8,29,0,12.045879,-0.57891434,5.69048,3.0075505
ENSMUSG00000051391.10,Ywhag,8,29,-1,13.002002,0.48555213,13.660546,-3.7975502
ENSMUSG00000078872.11,Gm14401,0,38,20,5.7231374,3.3116078,8.263882,-7.4919066
ENSMUSG00000042348.11,Arl15,11,18,8,12.737531,0.9756412,4.18531,5.648755
ENSMUSG00000024528.9,Srfbp1,7,6,3,12.145933,3.8648968,8.220253,-1.6973996
ENSMUSG00000068245.15,Phf11d,2,12,1,7.5651684,2.4491477,7.651581,0.8543109
ENSMUSG00000029550.12,Sppl3,11,2,0,13.471846,0.1319349,11.8086605,4.2438664
ENSMUSG00000052301.15,Doc2a,2,23,1,10.941433,0.91497886,4.598756,0.85516703
ENSMUSG00000053862.7,Slc51b,0,1,2,5.2112026,3.8295202,10.317422,-1.0628325
ENSMUSG00000075208.7,Or5ar1,10,44,4,7.709741,-0.39494905,-4.9405584,2.95527
ENSMUSG00000021636.17,Marveld2,7,2,0,13.721605,3.3293915,11.427476,0.96507126
ENSMUSG00000029603.16,Dtx1,8,12,1,8.590502,-0.5586495,7.9851794,1.2110336
ENSMUSG00000060314.14,Zfp941,15,38,19,9.001453,0.041738,6.848809,-6.644128
ENSMUSG00000035206.11,Sppl2b,11,2,0,11.848393,-0.11620749,11.782265,4.3113446
ENSMUSG00000018965.12,Ywhah,11,29,1,14.361406,1.4315192,13.638371,-3.7426906
ENSMUSG00000051648.14,Kctd19,2,13,1,8.766144,3.0582318,7.6527452,1.2989228
ENSMUSG00000014850.16,Msh3,11,21,-1,13.079068,0.7121389,7.258535,5.634665
ENSMUSG00000025369.16,Smarcc2,7,6,3,12.622408,4.323606,6.358408,-1.1209073
ENSMUSG00000025538.16,Sumf2,14,19,0,10.210945,-6.6008015,6.9556937,9.629927
ENSMUSG00000043342.10,Hoxd9,11,40,7,13.086951,-0.3266674,2.1672423,-3.9795039
ENSMUSG00000022203.8,Efs,2,23,1,9.078103,2.1674397,5.803426,0.6180322
ENSMUSG00000028737.16,Aldh4a1,8,8,0,10.588999,0.6983996,9.3944845,8.789698
ENSMUSG00000075141.6,Or9m1b,0,44,4,5.520525,2.4492512,-5.148626,3.034908
ENSMUSG00000020649.12,Rrm2,5,1,-1,11.784399,1.046267,10.401997,-2.476993
ENSMUSG00000021590.8,Spata9,0,1,2,7.458695,4.86018,9.964615,-1.1571884
ENSMUSG00000055994.16,Nod2,8,13,1,10.549324,-2.068537,5.024432,4.2050276
ENSMUSG00000030629.16,Zfand6,11,12,3,14.819452,-2.1623576,8.712034,2.1380467
ENSMUSG00000017176.18,Nt5c3b,5,8,0,10.27076,4.2687025,8.036016,6.9372525
ENSMUSG00000041567.4,Serpina12,8,52,0,9.703946,-1.1279956,9.213251,11.699706
ENSMUSG00000030451.17,Herc2,14,33,6,10.5354,-3.6304817,5.6289344,1.3178357
ENSMUSG00000028457.19,Atp8b5,8,3,0,10.65079,1.4498191,0.66827667,11.636956
ENSMUSG00000007122.12,Casq1,8,24,0,10.532515,0.105748855,7.9499283,4.568833
ENSMUSG00000103442.6,Pcdha1,9,22,25,12.273165,-3.615714,11.798562,15.002823
ENSMUSG00000042354.8,Gnl3,8,18,15,11.633438,0.5211289,5.2907033,4.7560773
ENSMUSG00000044994.11,Or4d10c,10,44,4,7.6167665,-0.05629158,-5.101067,6.647718
ENSMUSG00000032185.17,Carm1,11,8,1,14.56048,2.6461074,8.854413,7.014896
ENSMUSG00000020614.14,Fam20a,2,13,0,10.165603,2.1780374,5.964121,4.790447
ENSMUSG00000076903.2,Traj26,0,16,26,4.912433,6.4728265,11.014302,-9.23364
ENSMUSG00000024668.9,Sdhaf2,0,29,2,6.623106,5.861072,6.846961,3.6149251
ENSMUSG00000037016.12,Frem2,14,7,5,9.2274065,-10.466262,4.9422693,9.565158
ENSMUSG00000105721.2,Trav7d-6,0,15,7,4.573683,5.780592,7.251216,16.51116
ENSMUSG00000027981.15,Rnpc3,11,36,13,15.314999,-1.7064447,8.523124,0.6249254
ENSMUSG00000023932.10,Cdc5l,8,29,3,12.446349,-0.120084554,5.6488795,-0.7122675
ENSMUSG00000071253.9,Slc25a16,11,2,0,14.315971,0.41741318,1.0085301,0.5990974
ENSMUSG00000075376.11,Rc3h2,8,6,3,10.7524805,-1.380362,6.9240108,-0.55686873
ENSMUSG00000020709.16,Adap2,5,23,-1,10.060618,3.2582035,5.9923654,2.978449
ENSMUSG00000022125.8,Cln5,2,1,0,10.144204,3.1676884,9.323843,0.3302807
ENSMUSG00000021720.12,Rnf180,5,12,1,12.443652,1.534048,8.046876,0.4458811
ENSMUSG00000061878.17,Sphk1,2,26,0,7.7634387,1.3780043,6.9798636,6.482054
ENSMUSG00000075318.14,Scn2a,8,41,6,10.452434,-1.3169848,12.573168,6.2035804
ENSMUSG00000027952.17,Pmvk,2,8,0,9.661952,2.2994583,8.523083,6.583565
ENSMUSG00000029627.13,Zkscan14,8,38,19,9.714883,-0.64671636,6.4272614,-5.863142
ENSMUSG00000037072.17,Selenof,5,24,2,10.833961,4.2770433,8.243209,1.5276363
ENSMUSG00000041670.20,Rims1,7,23,3,13.983665,3.6872985,6.150349,0.64572304
ENSMUSG00000024241.8,Sos1,11,23,-1,14.275192,1.8887784,5.809362,3.4806101
ENSMUSG00000069769.14,Msi2,7,36,13,12.995788,3.3377056,9.905757,1.6642323
ENSMUSG00000038080.18,Kdm1b,11,8,1,12.870233,-0.12935382,7.869521,6.439254
ENSMUSG00000055571.5,Or14a259,10,44,4,7.30631,-2.1837904,-4.7869463,6.830172
ENSMUSG00000009549.15,Srp14,5,29,2,10.384229,4.0281887,7.5978084,4.1276646
ENSMUSG00000027879.10,Sec22b,5,29,-1,12.219565,2.0896513,7.2498183,4.999351
ENSMUSG00000023019.13,Gpd1,8,8,0,12.594156,-1.5668925,9.129236,7.3194885
ENSMUSG00000043556.11,Fbxl7,11,35,1,13.718162,-1.152304,2.0151167,5.3829083
ENSMUSG00000026799.16,Med27,5,6,1,8.849104,4.926533,8.463085,0.20988126
ENSMUSG00000036805.14,Noxa1,5,29,1,11.276408,2.6465597,5.935086,2.6839216
ENSMUSG00000015937.16,Macroh2a1,11,8,1,13.587484,0.9161676,7.5287647,5.6397047
ENSMUSG00000048904.6,Neurog1,7,40,1,10.598282,1.6726286,3.941081,-4.3218346
ENSMUSG00000004267.17,Eno2,11,8,0,13.433656,0.03220923,9.463841,8.625933
ENSMUSG00000003134.11,Tbc1d8,8,13,1,12.579385,-0.746651,6.5071793,3.0311134
ENSMUSG00000045790.11,Ccdc149,7,34,-1,13.438166,2.8380942,8.257472,-4.44329
ENSMUSG00000050222.12,Il17d,2,11,0,9.946792,0.8020002,6.941339,11.920592
ENSMUSG00000054237.7,Fra10ac1,5,6,1,9.735332,4.3226767,7.7417703,0.20222795
ENSMUSG00000032036.16,Kirrel3,11,5,5,13.645536,0.17914607,4.6405835,11.650035
ENSMUSG00000043424.11,Eif3j2,8,6,13,12.200054,0.16960075,9.025502,-1.0176686
ENSMUSG00000070283.5,Ndufaf3,5,29,-1,10.844032,3.3834615,7.390196,4.4658666
ENSMUSG00000037664.14,Cdkn1c,14,6,-1,10.762099,-3.9529502,8.53746,-1.9344785
ENSMUSG00000001741.13,Il16,8,23,-1,10.308789,-1.6884543,6.741817,1.0776324
ENSMUSG00000020419.12,Hormad2,10,13,1,8.084221,-0.41065028,6.8656945,2.6251125
ENSMUSG00000007415.16,Gatad1,11,6,1,14.399655,1.5675136,7.8065085,0.84295195
ENSMUSG00000034533.11,Scn10a,14,41,6,10.079386,-6.452473,12.545454,6.239971
ENSMUSG00000055866.10,Per2,11,40,3,14.355165,1.7125623,5.769898,-1.4143487
ENSMUSG00000031518.7,Spata4,2,6,1,7.4547615,4.045992,7.4319377,0.4030767
ENSMUSG00000052631.17,Sh2d6,5,23,1,8.143667,4.9753337,5.804048,0.53957176
ENSMUSG00000027883.16,Gpsm2,11,29,1,13.080739,1.826846,5.2298183,3.0431454
ENSMUSG00000022550.19,Adck5,14,27,0,9.930678,-9.239652,8.252771,6.1056333
ENSMUSG00000026627.8,Pacc1,14,2,0,10.788415,-4.872211,10.123643,1.0882179
ENSMUSG00000027329.10,Spef1,8,23,1,10.282441,-0.6540892,5.3600054,2.7099373
ENSMUSG00000054966.14,Lmntd1,2,6,1,7.605274,3.3448408,7.4785657,-0.13448444
ENSMUSG00000036826.15,Igflr1,0,1,0,5.7828712,3.984503,9.161274,0.7316968
ENSMUSG00000004609.12,Cd33,7,5,10,11.854399,2.9413629,5.511941,12.335973
ENSMUSG00000062762.18,Ei24,11,2,0,12.224282,0.83305436,10.958742,2.8416522
ENSMUSG00000063762.6,Tas2r129,2,47,17,7.5481687,3.5777326,21.69876,3.785018
ENSMUSG00000087679.3,Tmem250,11,1,2,14.4491205,1.3643125,11.939657,-3.372896
ENSMUSG00000004328.16,Hif3a,7,40,1,13.892152,2.3434417,5.1914344,-1.8139632
ENSMUSG00000067998.12,Bpifb9a,11,7,-1,14.871979,2.1590378,4.938422,7.5120893
ENSMUSG00000030770.16,Parva,11,23,1,14.585381,-0.3689596,5.594597,2.8033323
ENSMUSG00000036304.15,Zdhhc23,11,2,0,15.261656,0.45971945,10.176319,3.2392457
ENSMUSG00000001844.11,Zdhhc4,5,2,0,10.362433,3.9130328,10.395817,3.4901938
ENSMUSG00000006304.15,Arpc2,11,13,0,13.368415,-0.83129066,6.6685977,3.6269784
ENSMUSG00000028575.12,Eqtn,5,1,2,8.525275,4.081381,10.1659355,-1.3374746
ENSMUSG00000058740.15,Kcnt1,7,13,0,14.391057,2.5429723,10.2304535,4.487802
ENSMUSG00000032497.20,Lrrfip2,8,34,22,10.3130665,-1.5339218,8.150682,-4.7731586
ENSMUSG00000021797.3,9230112D13Rik,0,1,2,6.214924,3.3309283,11.875145,-3.6073132
ENSMUSG00000078923.11,Ube2v1,0,29,2,6.240939,4.8384075,9.065012,4.939203
ENSMUSG00000018442.14,Derl2,11,2,0,13.329957,1.2305316,11.237766,3.3919327
ENSMUSG00000033377.15,Palmd,8,6,3,11.099511,0.05610785,8.085637,-1.9178408
ENSMUSG00000003299.11,Mrpl4,2,29,0,9.106637,2.3059027,8.059262,4.599338
ENSMUSG00000047090.14,Tmem198b,8,2,0,10.088764,-1.0781304,11.420603,2.0532303
ENSMUSG00000037499.10,Nenf,5,24,-1,8.06457,4.371094,8.362432,4.7584763
ENSMUSG00000066197.6,Gpr139,8,39,16,12.394046,-0.865433,15.616861,2.0834484
ENSMUSG00000034031.6,Ccdc182,5,34,2,10.214501,3.4115484,9.284429,-3.2831228
ENSMUSG00000044103.5,Il36g,2,7,-1,8.917736,1.8400067,6.616794,10.05313
ENSMUSG00000060204.7,Slc10a4-ps,2,3,9,7.6505413,2.9854522,12.279653,3.9053192
ENSMUSG00000079036.11,Alkbh1,7,27,-1,12.574929,3.3207052,7.2011437,5.476871
ENSMUSG00000031834.16,Pik3r2,5,23,1,11.927859,2.0379255,5.6946874,3.0353675
ENSMUSG00000075218.4,Or5ak25,10,44,4,7.3718743,-0.80554277,-4.2085853,3.4538753
ENSMUSG00000057349.3,Or8g30,10,44,4,6.99544,-1.3840779,-4.2911463,3.3851004
ENSMUSG00000091129.4,Iqcf6,0,6,2,4.2004538,5.4312377,9.300798,-3.0056174
ENSMUSG00000030671.10,Pde3b,11,13,1,13.346989,-0.9534286,7.5265946,3.2289164
ENSMUSG00000025512.16,Chid1,11,17,0,13.521482,-1.659079,7.004965,7.04074
ENSMUSG00000037379.8,Spon2,2,7,0,8.994731,0.53434825,5.923321,8.464735
ENSMUSG00000121580.1,,0,1,2,3.6468143,5.7531714,12.176046,-3.5090992
ENSMUSG00000028136.16,Snx27,7,23,1,14.157207,2.9674544,6.1702476,2.9246564
ENSMUSG00000031633.5,Slc25a4,2,2,0,11.374023,0.87215275,0.92589873,0.49813336
ENSMUSG00000027324.2,Rpusd2,7,8,1,12.563445,4.022081,7.7788453,5.654014
ENSMUSG00000006154.14,Eps8l1,5,23,1,9.633534,1.3371791,6.0530863,0.42660767
ENSMUSG00000078813.4,Leng1,2,6,-1,10.502342,0.6192329,9.168378,-1.5027888
ENSMUSG00000038803.8,Ost4,5,1,2,10.21299,3.8485167,12.319081,-0.4520141
ENSMUSG00000026442.15,Nfasc,8,5,5,11.61032,-1.8238747,4.0569186,11.142095
ENSMUSG00000030706.18,Mrpl48,7,29,2,12.848777,2.8500454,7.8677316,3.5385363
ENSMUSG00000068437.5,Or4k15b,10,44,4,7.296125,0.12642924,-4.428195,6.7993503
ENSMUSG00000069708.4,Taar3,0,39,4,5.199432,3.8422692,17.087242,0.9441508
ENSMUSG00000096685.8,Gm3642,13,34,23,9.385353,5.8051085,10.596635,-5.347988
ENSMUSG00000048230.7,Fbxo43,11,6,-1,15.093443,-0.5782235,7.826704,-1.2821891
ENSMUSG00000061607.16,Mdc1,11,6,3,15.174466,-1.7751688,6.7490163,-0.8235237
ENSMUSG00000004264.18,Phb2,2,29,-1,11.050724,1.8817276,6.6385007,5.341788
ENSMUSG00000030298.11,Sec13,5,43,12,9.31144,3.379298,1.1668003,2.8833895
ENSMUSG00000003233.13,Dvl3,11,23,-1,15.285971,2.0451627,6.768381,1.5241873
ENSMUSG00000002948.20,Map2k7,11,25,8,13.144743,-1.412857,9.855507,4.4720497
ENSMUSG00000021835.16,Bmp4,5,11,0,10.607255,3.2814515,7.262549,11.866039
ENSMUSG00000094680.2,Vmn1r121,0,46,17,5.1886806,3.014295,19.902815,5.664981
ENSMUSG00000015189.13,Casd1,5,2,0,11.356849,3.3400187,11.054519,4.3250017
